centroide;cruce;año;turno;cantidad_ciclistas;tipo_relevamiento
749;GUEVARA@LEIVA;2021;mañana;21;barrios
749;GUEVARA@LEIVA;2021;tarde;37;barrios
749;GUEVARA@LEIVA;2022;mañana;12;barrios
749;GUEVARA@LEIVA;2022;tarde;24;barrios
749;GUEVARA@LEIVA;2023;mañana;12;barrios
749;GUEVARA@LEIVA;2023;tarde;11;barrios
750;ARENAL, CONCEPCION@ROSETI;2013;mañana;7;barrios
750;ARENAL, CONCEPCION@ROSETI;2013;tarde;6;barrios
750;ARENAL, CONCEPCION@ROSETI;2014;mañana;26;barrios
750;ARENAL, CONCEPCION@ROSETI;2014;tarde;17;barrios
750;ARENAL, CONCEPCION@ROSETI;2015;mañana;16;barrios
750;ARENAL, CONCEPCION@ROSETI;2015;tarde;14;barrios
750;ARENAL, CONCEPCION@ROSETI;2016;mañana;20;barrios
750;ARENAL, CONCEPCION@ROSETI;2016;tarde;20;barrios
750;ARENAL, CONCEPCION@ROSETI;2017;mañana;29;barrios
750;ARENAL, CONCEPCION@ROSETI;2017;tarde;21;barrios
750;ARENAL, CONCEPCION@ROSETI;2018;mañana;19;barrios
750;ARENAL, CONCEPCION@ROSETI;2018;tarde;22;barrios
750;ARENAL, CONCEPCION@ROSETI;2019;mañana;43;barrios
750;ARENAL, CONCEPCION@ROSETI;2019;tarde;51;barrios
750;ARENAL, CONCEPCION@ROSETI;2020;mañana;45;barrios
750;ARENAL, CONCEPCION@ROSETI;2020;tarde;53;barrios
750;ARENAL, CONCEPCION@ROSETI;2021;mañana;36;barrios
750;ARENAL, CONCEPCION@ROSETI;2021;tarde;30;barrios
750;ARENAL, CONCEPCION@ROSETI;2022;mañana;37;barrios
750;ARENAL, CONCEPCION@ROSETI;2022;tarde;38;barrios
750;ARENAL, CONCEPCION@ROSETI;2023;mañana;46;barrios
750;ARENAL, CONCEPCION@ROSETI;2023;tarde;44;barrios
751;ESTOMBA@GIRARDOT;2013;mañana;10;barrios
751;ESTOMBA@GIRARDOT;2013;tarde;8;barrios
751;ESTOMBA@GIRARDOT;2014;mañana;11;barrios
751;ESTOMBA@GIRARDOT;2014;tarde;8;barrios
751;ESTOMBA@GIRARDOT;2015;mañana;8;barrios
751;ESTOMBA@GIRARDOT;2015;tarde;6;barrios
751;ESTOMBA@GIRARDOT;2016;mañana;13;barrios
751;ESTOMBA@GIRARDOT;2016;tarde;8;barrios
751;ESTOMBA@GIRARDOT;2017;mañana;10;barrios
751;ESTOMBA@GIRARDOT;2017;tarde;3;barrios
751;ESTOMBA@GIRARDOT;2018;mañana;14;barrios
751;ESTOMBA@GIRARDOT;2018;tarde;8;barrios
751;ESTOMBA@GIRARDOT;2019;mañana;17;barrios
751;ESTOMBA@GIRARDOT;2019;tarde;23;barrios
751;ESTOMBA@GIRARDOT;2020;mañana;23;barrios
751;ESTOMBA@GIRARDOT;2020;tarde;32;barrios
751;ESTOMBA@GIRARDOT;2021;mañana;12;barrios
751;ESTOMBA@GIRARDOT;2021;tarde;29;barrios
751;ESTOMBA@GIRARDOT;2022;mañana;9;barrios
751;ESTOMBA@GIRARDOT;2022;tarde;11;barrios
751;ESTOMBA@GIRARDOT;2023;mañana;15;barrios
751;ESTOMBA@GIRARDOT;2023;tarde;10;barrios
752;HEREDIA@MONTENEGRO;2013;mañana;11;barrios
752;HEREDIA@MONTENEGRO;2013;tarde;9;barrios
752;HEREDIA@MONTENEGRO;2014;mañana;9;barrios
752;HEREDIA@MONTENEGRO;2014;tarde;12;barrios
752;HEREDIA@MONTENEGRO;2015;mañana;17;barrios
752;HEREDIA@MONTENEGRO;2015;tarde;8;barrios
752;HEREDIA@MONTENEGRO;2016;mañana;11;barrios
752;HEREDIA@MONTENEGRO;2016;tarde;5;barrios
752;HEREDIA@MONTENEGRO;2017;mañana;11;barrios
752;HEREDIA@MONTENEGRO;2017;tarde;5;barrios
752;HEREDIA@MONTENEGRO;2018;mañana;11;barrios
752;HEREDIA@MONTENEGRO;2018;tarde;18;barrios
752;HEREDIA@MONTENEGRO;2019;mañana;17;barrios
752;HEREDIA@MONTENEGRO;2019;tarde;16;barrios
752;HEREDIA@MONTENEGRO;2020;mañana;17;barrios
752;HEREDIA@MONTENEGRO;2020;tarde;24;barrios
752;HEREDIA@MONTENEGRO;2021;mañana;25;barrios
752;HEREDIA@MONTENEGRO;2021;tarde;19;barrios
752;HEREDIA@MONTENEGRO;2022;mañana;10;barrios
752;HEREDIA@MONTENEGRO;2022;tarde;12;barrios
752;HEREDIA@MONTENEGRO;2023;mañana;16;barrios
752;HEREDIA@MONTENEGRO;2023;tarde;17;barrios
753;ELCANO@BALBOA;2013;mañana;2;barrios
753;ELCANO@BALBOA;2013;tarde;8;barrios
753;ELCANO@BALBOA;2014;mañana;5;barrios
753;ELCANO@BALBOA;2014;tarde;8;barrios
753;ELCANO@BALBOA;2015;mañana;5;barrios
753;ELCANO@BALBOA;2015;tarde;13;barrios
753;ELCANO@BALBOA;2016;mañana;6;barrios
753;ELCANO@BALBOA;2016;tarde;10;barrios
753;ELCANO@BALBOA;2017;mañana;4;barrios
753;ELCANO@BALBOA;2017;tarde;7;barrios
753;ELCANO@BALBOA;2018;mañana;5;barrios
753;ELCANO@BALBOA;2018;tarde;14;barrios
753;ELCANO@BALBOA;2019;mañana;7;barrios
753;ELCANO@BALBOA;2019;tarde;16;barrios
753;ELCANO@BALBOA;2020;mañana;16;barrios
753;ELCANO@BALBOA;2020;tarde;27;barrios
753;ELCANO@BALBOA;2021;mañana;7;barrios
753;ELCANO@BALBOA;2021;tarde;28;barrios
753;ELCANO@BALBOA;2022;mañana;4;barrios
753;ELCANO@BALBOA;2022;tarde;17;barrios
753;ELCANO@BALBOA;2023;mañana;6;barrios
753;ELCANO@BALBOA;2023;tarde;13;barrios
754;PAZ SOLDAN@AVALOS;2013;mañana;5;barrios
754;PAZ SOLDAN@AVALOS;2013;tarde;9;barrios
754;PAZ SOLDAN@AVALOS;2014;mañana;7;barrios
754;PAZ SOLDAN@AVALOS;2014;tarde;11;barrios
754;PAZ SOLDAN@AVALOS;2015;mañana;10;barrios
754;PAZ SOLDAN@AVALOS;2015;tarde;12;barrios
754;PAZ SOLDAN@AVALOS;2016;mañana;10;barrios
754;PAZ SOLDAN@AVALOS;2016;tarde;6;barrios
754;PAZ SOLDAN@AVALOS;2017;mañana;5;barrios
754;PAZ SOLDAN@AVALOS;2017;tarde;14;barrios
754;PAZ SOLDAN@AVALOS;2018;mañana;5;barrios
754;PAZ SOLDAN@AVALOS;2018;tarde;13;barrios
754;PAZ SOLDAN@AVALOS;2019;mañana;9;barrios
754;PAZ SOLDAN@AVALOS;2019;tarde;25;barrios
754;PAZ SOLDAN@AVALOS;2020;mañana;13;barrios
754;PAZ SOLDAN@AVALOS;2020;tarde;29;barrios
754;PAZ SOLDAN@AVALOS;2021;mañana;4;barrios
754;PAZ SOLDAN@AVALOS;2021;tarde;28;barrios
754;PAZ SOLDAN@AVALOS;2022;mañana;9;barrios
754;PAZ SOLDAN@AVALOS;2022;tarde;11;barrios
754;PAZ SOLDAN@AVALOS;2023;mañana;5;barrios
754;PAZ SOLDAN@AVALOS;2023;tarde;24;barrios
755;YERUA@BIELSA, RAFAEL, Dr.;2013;mañana;14;barrios
755;YERUA@BIELSA, RAFAEL, Dr.;2013;tarde;3;barrios
755;YERUA@BIELSA, RAFAEL, Dr.;2014;mañana;14;barrios
755;YERUA@BIELSA, RAFAEL, Dr.;2014;tarde;5;barrios
755;YERUA@BIELSA, RAFAEL, Dr.;2015;mañana;15;barrios
755;YERUA@BIELSA, RAFAEL, Dr.;2015;tarde;3;barrios
755;YERUA@BIELSA, RAFAEL, Dr.;2016;mañana;9;barrios
755;YERUA@BIELSA, RAFAEL, Dr.;2016;tarde;4;barrios
755;YERUA@BIELSA, RAFAEL, Dr.;2017;mañana;6;barrios
755;YERUA@BIELSA, RAFAEL, Dr.;2017;tarde;6;barrios
755;YERUA@BIELSA, RAFAEL, Dr.;2018;mañana;5;barrios
755;YERUA@BIELSA, RAFAEL, Dr.;2018;tarde;4;barrios
755;YERUA@BIELSA, RAFAEL, Dr.;2019;mañana;5;barrios
755;YERUA@BIELSA, RAFAEL, Dr.;2019;tarde;3;barrios
755;YERUA@BIELSA, RAFAEL, Dr.;2020;mañana;9;barrios
755;YERUA@BIELSA, RAFAEL, Dr.;2020;tarde;4;barrios
755;YERUA@BIELSA, RAFAEL, Dr.;2021;mañana;3;barrios
755;YERUA@BIELSA, RAFAEL, Dr.;2021;tarde;10;barrios
755;YERUA@BIELSA, RAFAEL, Dr.;2022;mañana;6;barrios
755;YERUA@BIELSA, RAFAEL, Dr.;2022;tarde;2;barrios
755;YERUA@BIELSA, RAFAEL, Dr.;2023;mañana;1;barrios
755;YERUA@BIELSA, RAFAEL, Dr.;2023;tarde;3;barrios
756;LASCANO@LLAVALLOL;2013;mañana;5;barrios
756;LASCANO@LLAVALLOL;2013;tarde;18;barrios
756;LASCANO@LLAVALLOL;2014;mañana;3;barrios
756;LASCANO@LLAVALLOL;2014;tarde;10;barrios
756;LASCANO@LLAVALLOL;2015;mañana;14;barrios
756;LASCANO@LLAVALLOL;2015;tarde;13;barrios
756;LASCANO@LLAVALLOL;2016;mañana;15;barrios
756;LASCANO@LLAVALLOL;2016;tarde;22;barrios
756;LASCANO@LLAVALLOL;2017;mañana;13;barrios
756;LASCANO@LLAVALLOL;2017;tarde;12;barrios
756;LASCANO@LLAVALLOL;2018;mañana;7;barrios
756;LASCANO@LLAVALLOL;2018;tarde;16;barrios
756;LASCANO@LLAVALLOL;2019;mañana;32;barrios
756;LASCANO@LLAVALLOL;2019;tarde;17;barrios
756;LASCANO@LLAVALLOL;2020;mañana;35;barrios
756;LASCANO@LLAVALLOL;2020;tarde;48;barrios
756;LASCANO@LLAVALLOL;2021;mañana;21;barrios
756;LASCANO@LLAVALLOL;2021;tarde;20;barrios
756;LASCANO@LLAVALLOL;2022;mañana;13;barrios
756;LASCANO@LLAVALLOL;2022;tarde;26;barrios
756;LASCANO@LLAVALLOL;2023;mañana;19;barrios
756;LASCANO@LLAVALLOL;2023;tarde;14;barrios
757;GENOVA@CAMPANA;2013;mañana;3;barrios
757;GENOVA@CAMPANA;2013;tarde;10;barrios
757;GENOVA@CAMPANA;2014;mañana;4;barrios
757;GENOVA@CAMPANA;2014;tarde;7;barrios
757;GENOVA@CAMPANA;2015;mañana;10;barrios
757;GENOVA@CAMPANA;2015;tarde;7;barrios
757;GENOVA@CAMPANA;2016;mañana;11;barrios
757;GENOVA@CAMPANA;2016;tarde;12;barrios
757;GENOVA@CAMPANA;2017;mañana;11;barrios
757;GENOVA@CAMPANA;2017;tarde;12;barrios
757;GENOVA@CAMPANA;2018;mañana;6;barrios
757;GENOVA@CAMPANA;2018;tarde;13;barrios
757;GENOVA@CAMPANA;2019;mañana;13;barrios
757;GENOVA@CAMPANA;2019;tarde;11;barrios
757;GENOVA@CAMPANA;2020;mañana;31;barrios
757;GENOVA@CAMPANA;2020;tarde;36;barrios
757;GENOVA@CAMPANA;2021;mañana;12;barrios
757;GENOVA@CAMPANA;2021;tarde;28;barrios
757;GENOVA@CAMPANA;2022;mañana;11;barrios
757;GENOVA@CAMPANA;2022;tarde;9;barrios
757;GENOVA@CAMPANA;2023;mañana;15;barrios
757;GENOVA@CAMPANA;2023;tarde;20;barrios
758;ARREGUI@CUENCA;2013;mañana;8;barrios
758;ARREGUI@CUENCA;2013;tarde;12;barrios
758;ARREGUI@CUENCA;2014;mañana;10;barrios
758;ARREGUI@CUENCA;2014;tarde;16;barrios
758;ARREGUI@CUENCA;2015;mañana;12;barrios
758;ARREGUI@CUENCA;2015;tarde;11;barrios
758;ARREGUI@CUENCA;2016;mañana;15;barrios
758;ARREGUI@CUENCA;2016;tarde;10;barrios
758;ARREGUI@CUENCA;2017;mañana;16;barrios
758;ARREGUI@CUENCA;2017;tarde;23;barrios
758;ARREGUI@CUENCA;2018;mañana;13;barrios
758;ARREGUI@CUENCA;2018;tarde;13;barrios
758;ARREGUI@CUENCA;2019;mañana;28;barrios
758;ARREGUI@CUENCA;2019;tarde;24;barrios
758;ARREGUI@CUENCA;2020;mañana;25;barrios
758;ARREGUI@CUENCA;2020;tarde;68;barrios
758;ARREGUI@CUENCA;2021;mañana;26;barrios
758;ARREGUI@CUENCA;2021;tarde;43;barrios
758;ARREGUI@CUENCA;2022;mañana;15;barrios
758;ARREGUI@CUENCA;2022;tarde;42;barrios
758;ARREGUI@CUENCA;2023;mañana;18;barrios
758;ARREGUI@CUENCA;2023;tarde;36;barrios
759;SANTO TOME@HELGUERA;2013;mañana;1;barrios
759;SANTO TOME@HELGUERA;2013;tarde;20;barrios
759;SANTO TOME@HELGUERA;2014;mañana;14;barrios
759;SANTO TOME@HELGUERA;2014;tarde;10;barrios
759;SANTO TOME@HELGUERA;2015;mañana;7;barrios
759;SANTO TOME@HELGUERA;2015;tarde;18;barrios
759;SANTO TOME@HELGUERA;2016;mañana;11;barrios
759;SANTO TOME@HELGUERA;2016;tarde;23;barrios
759;SANTO TOME@HELGUERA;2017;mañana;8;barrios
759;SANTO TOME@HELGUERA;2017;tarde;27;barrios
759;SANTO TOME@HELGUERA;2018;mañana;13;barrios
759;SANTO TOME@HELGUERA;2018;tarde;29;barrios
759;SANTO TOME@HELGUERA;2019;mañana;31;barrios
759;SANTO TOME@HELGUERA;2019;tarde;47;barrios
759;SANTO TOME@HELGUERA;2020;mañana;32;barrios
759;SANTO TOME@HELGUERA;2020;tarde;68;barrios
759;SANTO TOME@HELGUERA;2021;mañana;22;barrios
759;SANTO TOME@HELGUERA;2021;tarde;32;barrios
759;SANTO TOME@HELGUERA;2022;mañana;11;barrios
759;SANTO TOME@HELGUERA;2022;tarde;23;barrios
759;SANTO TOME@HELGUERA;2023;mañana;13;barrios
759;SANTO TOME@HELGUERA;2023;tarde;24;barrios
760;SASTRE, MARCOS@ARGERICH;2013;mañana;2;barrios
760;SASTRE, MARCOS@ARGERICH;2013;tarde;22;barrios
760;SASTRE, MARCOS@ARGERICH;2014;mañana;14;barrios
760;SASTRE, MARCOS@ARGERICH;2014;tarde;23;barrios
760;SASTRE, MARCOS@ARGERICH;2015;mañana;16;barrios
760;SASTRE, MARCOS@ARGERICH;2015;tarde;17;barrios
760;SASTRE, MARCOS@ARGERICH;2016;mañana;11;barrios
760;SASTRE, MARCOS@ARGERICH;2016;tarde;17;barrios
760;SASTRE, MARCOS@ARGERICH;2017;mañana;18;barrios
760;SASTRE, MARCOS@ARGERICH;2017;tarde;14;barrios
760;SASTRE, MARCOS@ARGERICH;2018;mañana;13;barrios
760;SASTRE, MARCOS@ARGERICH;2018;tarde;35;barrios
760;SASTRE, MARCOS@ARGERICH;2019;mañana;19;barrios
760;SASTRE, MARCOS@ARGERICH;2019;tarde;36;barrios
760;SASTRE, MARCOS@ARGERICH;2020;mañana;16;barrios
760;SASTRE, MARCOS@ARGERICH;2020;tarde;52;barrios
760;SASTRE, MARCOS@ARGERICH;2021;mañana;25;barrios
760;SASTRE, MARCOS@ARGERICH;2021;tarde;22;barrios
760;SASTRE, MARCOS@ARGERICH;2022;mañana;9;barrios
760;SASTRE, MARCOS@ARGERICH;2022;tarde;31;barrios
760;SASTRE, MARCOS@ARGERICH;2023;mañana;25;barrios
760;SASTRE, MARCOS@ARGERICH;2023;tarde;24;barrios
761;DIAZ, CESAR, GRAL.@CHIVILCOY;2013;mañana;15;barrios
761;DIAZ, CESAR, GRAL.@CHIVILCOY;2013;tarde;18;barrios
761;DIAZ, CESAR, GRAL.@CHIVILCOY;2014;mañana;26;barrios
761;DIAZ, CESAR, GRAL.@CHIVILCOY;2014;tarde;20;barrios
761;DIAZ, CESAR, GRAL.@CHIVILCOY;2015;mañana;23;barrios
761;DIAZ, CESAR, GRAL.@CHIVILCOY;2015;tarde;29;barrios
761;DIAZ, CESAR, GRAL.@CHIVILCOY;2016;mañana;29;barrios
761;DIAZ, CESAR, GRAL.@CHIVILCOY;2016;tarde;23;barrios
761;DIAZ, CESAR, GRAL.@CHIVILCOY;2017;mañana;33;barrios
761;DIAZ, CESAR, GRAL.@CHIVILCOY;2017;tarde;28;barrios
761;DIAZ, CESAR, GRAL.@CHIVILCOY;2018;mañana;34;barrios
761;DIAZ, CESAR, GRAL.@CHIVILCOY;2018;tarde;25;barrios
761;DIAZ, CESAR, GRAL.@CHIVILCOY;2019;mañana;93;barrios
761;DIAZ, CESAR, GRAL.@CHIVILCOY;2019;tarde;37;barrios
761;DIAZ, CESAR, GRAL.@CHIVILCOY;2020;mañana;116;barrios
761;DIAZ, CESAR, GRAL.@CHIVILCOY;2020;tarde;80;barrios
761;DIAZ, CESAR, GRAL.@CHIVILCOY;2021;mañana;84;barrios
761;DIAZ, CESAR, GRAL.@CHIVILCOY;2021;tarde;44;barrios
761;DIAZ, CESAR, GRAL.@CHIVILCOY;2022;mañana;86;barrios
761;DIAZ, CESAR, GRAL.@CHIVILCOY;2022;tarde;47;barrios
761;DIAZ, CESAR, GRAL.@CHIVILCOY;2023;mañana;16;barrios
761;DIAZ, CESAR, GRAL.@CHIVILCOY;2023;tarde;40;barrios
762;MAGARIÑOS CERVANTES, A.@BAHIA BLANCA;2013;mañana;9;barrios
762;MAGARIÑOS CERVANTES, A.@BAHIA BLANCA;2013;tarde;15;barrios
762;MAGARIÑOS CERVANTES, A.@BAHIA BLANCA;2014;mañana;8;barrios
762;MAGARIÑOS CERVANTES, A.@BAHIA BLANCA;2014;tarde;14;barrios
762;MAGARIÑOS CERVANTES, A.@BAHIA BLANCA;2015;mañana;6;barrios
762;MAGARIÑOS CERVANTES, A.@BAHIA BLANCA;2015;tarde;18;barrios
762;MAGARIÑOS CERVANTES, A.@BAHIA BLANCA;2016;mañana;7;barrios
762;MAGARIÑOS CERVANTES, A.@BAHIA BLANCA;2016;tarde;15;barrios
762;MAGARIÑOS CERVANTES, A.@BAHIA BLANCA;2017;mañana;7;barrios
762;MAGARIÑOS CERVANTES, A.@BAHIA BLANCA;2017;tarde;15;barrios
762;MAGARIÑOS CERVANTES, A.@BAHIA BLANCA;2018;mañana;7;barrios
762;MAGARIÑOS CERVANTES, A.@BAHIA BLANCA;2018;tarde;19;barrios
762;MAGARIÑOS CERVANTES, A.@BAHIA BLANCA;2019;mañana;8;barrios
762;MAGARIÑOS CERVANTES, A.@BAHIA BLANCA;2019;tarde;33;barrios
762;MAGARIÑOS CERVANTES, A.@BAHIA BLANCA;2020;mañana;23;barrios
762;MAGARIÑOS CERVANTES, A.@BAHIA BLANCA;2020;tarde;29;barrios
762;MAGARIÑOS CERVANTES, A.@BAHIA BLANCA;2021;mañana;13;barrios
762;MAGARIÑOS CERVANTES, A.@BAHIA BLANCA;2021;tarde;27;barrios
762;MAGARIÑOS CERVANTES, A.@BAHIA BLANCA;2022;mañana;15;barrios
762;MAGARIÑOS CERVANTES, A.@BAHIA BLANCA;2022;tarde;26;barrios
762;MAGARIÑOS CERVANTES, A.@BAHIA BLANCA;2023;mañana;5;barrios
762;MAGARIÑOS CERVANTES, A.@BAHIA BLANCA;2023;tarde;25;barrios
763;CAMARONES@GONZALEZ, JOAQUIN V.;2013;mañana;8;barrios
763;CAMARONES@GONZALEZ, JOAQUIN V.;2013;tarde;10;barrios
763;CAMARONES@GONZALEZ, JOAQUIN V.;2014;mañana;7;barrios
763;CAMARONES@GONZALEZ, JOAQUIN V.;2014;tarde;8;barrios
763;CAMARONES@GONZALEZ, JOAQUIN V.;2015;mañana;12;barrios
763;CAMARONES@GONZALEZ, JOAQUIN V.;2015;tarde;15;barrios
763;CAMARONES@GONZALEZ, JOAQUIN V.;2016;mañana;9;barrios
763;CAMARONES@GONZALEZ, JOAQUIN V.;2016;tarde;16;barrios
763;CAMARONES@GONZALEZ, JOAQUIN V.;2017;mañana;11;barrios
763;CAMARONES@GONZALEZ, JOAQUIN V.;2017;tarde;12;barrios
763;CAMARONES@GONZALEZ, JOAQUIN V.;2018;mañana;9;barrios
763;CAMARONES@GONZALEZ, JOAQUIN V.;2018;tarde;18;barrios
763;CAMARONES@GONZALEZ, JOAQUIN V.;2019;mañana;16;barrios
763;CAMARONES@GONZALEZ, JOAQUIN V.;2019;tarde;27;barrios
763;CAMARONES@GONZALEZ, JOAQUIN V.;2020;mañana;20;barrios
763;CAMARONES@GONZALEZ, JOAQUIN V.;2020;tarde;25;barrios
763;CAMARONES@GONZALEZ, JOAQUIN V.;2021;mañana;15;barrios
763;CAMARONES@GONZALEZ, JOAQUIN V.;2021;tarde;24;barrios
763;CAMARONES@GONZALEZ, JOAQUIN V.;2022;mañana;7;barrios
763;CAMARONES@GONZALEZ, JOAQUIN V.;2022;tarde;16;barrios
763;CAMARONES@GONZALEZ, JOAQUIN V.;2023;mañana;9;barrios
763;CAMARONES@GONZALEZ, JOAQUIN V.;2023;tarde;11;barrios
764;SAN BLAS@SAN NICOLAS;2013;mañana;10;barrios
764;SAN BLAS@SAN NICOLAS;2013;tarde;17;barrios
764;SAN BLAS@SAN NICOLAS;2014;mañana;11;barrios
764;SAN BLAS@SAN NICOLAS;2014;tarde;13;barrios
764;SAN BLAS@SAN NICOLAS;2015;mañana;7;barrios
764;SAN BLAS@SAN NICOLAS;2015;tarde;14;barrios
764;SAN BLAS@SAN NICOLAS;2016;mañana;9;barrios
764;SAN BLAS@SAN NICOLAS;2016;tarde;5;barrios
764;SAN BLAS@SAN NICOLAS;2017;mañana;11;barrios
764;SAN BLAS@SAN NICOLAS;2017;tarde;16;barrios
764;SAN BLAS@SAN NICOLAS;2018;mañana;8;barrios
764;SAN BLAS@SAN NICOLAS;2018;tarde;17;barrios
764;SAN BLAS@SAN NICOLAS;2019;mañana;23;barrios
764;SAN BLAS@SAN NICOLAS;2019;tarde;27;barrios
764;SAN BLAS@SAN NICOLAS;2020;mañana;16;barrios
764;SAN BLAS@SAN NICOLAS;2020;tarde;27;barrios
764;SAN BLAS@SAN NICOLAS;2021;mañana;16;barrios
764;SAN BLAS@SAN NICOLAS;2021;tarde;26;barrios
764;SAN BLAS@SAN NICOLAS;2022;mañana;12;barrios
764;SAN BLAS@SAN NICOLAS;2022;tarde;20;barrios
764;SAN BLAS@SAN NICOLAS;2023;mañana;4;barrios
764;SAN BLAS@SAN NICOLAS;2023;tarde;18;barrios
765;GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO;2013;mañana;17;barrios
765;GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO;2013;tarde;13;barrios
765;GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO;2014;mañana;7;barrios
765;GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO;2014;tarde;16;barrios
765;GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO;2015;mañana;12;barrios
765;GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO;2015;tarde;11;barrios
765;GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO;2016;mañana;15;barrios
765;GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO;2016;tarde;13;barrios
765;GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO;2017;mañana;15;barrios
765;GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO;2017;tarde;16;barrios
765;GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO;2018;mañana;39;barrios
765;GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO;2018;tarde;41;barrios
765;GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO;2019;mañana;43;barrios
765;GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO;2019;tarde;51;barrios
765;GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO;2020;mañana;65;barrios
765;GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO;2020;tarde;60;barrios
765;GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO;2021;mañana;27;barrios
765;GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO;2021;tarde;39;barrios
765;GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO;2022;mañana;27;barrios
765;GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO;2022;tarde;28;barrios
765;GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO;2023;mañana;20;barrios
765;GARCIA, JUAN AGUSTIN@LAMARCA, EMILIO;2023;tarde;29;barrios
766;SAN BLAS@BERNALDES;2013;mañana;7;barrios
766;SAN BLAS@BERNALDES;2013;tarde;11;barrios
766;SAN BLAS@BERNALDES;2014;mañana;7;barrios
766;SAN BLAS@BERNALDES;2014;tarde;12;barrios
766;SAN BLAS@BERNALDES;2015;mañana;9;barrios
766;SAN BLAS@BERNALDES;2015;tarde;7;barrios
766;SAN BLAS@BERNALDES;2016;mañana;8;barrios
766;SAN BLAS@BERNALDES;2016;tarde;14;barrios
766;SAN BLAS@BERNALDES;2017;mañana;9;barrios
766;SAN BLAS@BERNALDES;2017;tarde;14;barrios
766;SAN BLAS@BERNALDES;2018;mañana;10;barrios
766;SAN BLAS@BERNALDES;2018;tarde;5;barrios
766;SAN BLAS@BERNALDES;2019;mañana;17;barrios
766;SAN BLAS@BERNALDES;2019;tarde;27;barrios
766;SAN BLAS@BERNALDES;2020;mañana;15;barrios
766;SAN BLAS@BERNALDES;2020;tarde;12;barrios
766;SAN BLAS@BERNALDES;2021;mañana;9;barrios
766;SAN BLAS@BERNALDES;2021;tarde;17;barrios
766;SAN BLAS@BERNALDES;2022;mañana;10;barrios
766;SAN BLAS@BERNALDES;2022;tarde;10;barrios
766;SAN BLAS@BERNALDES;2023;mañana;12;barrios
766;SAN BLAS@BERNALDES;2023;tarde;13;barrios
767;GARCIA, JUAN AGUSTIN@PAZ, MARCOS;2013;mañana;8;barrios
767;GARCIA, JUAN AGUSTIN@PAZ, MARCOS;2013;tarde;5;barrios
767;GARCIA, JUAN AGUSTIN@PAZ, MARCOS;2014;mañana;7;barrios
767;GARCIA, JUAN AGUSTIN@PAZ, MARCOS;2014;tarde;13;barrios
767;GARCIA, JUAN AGUSTIN@PAZ, MARCOS;2015;mañana;4;barrios
767;GARCIA, JUAN AGUSTIN@PAZ, MARCOS;2015;tarde;11;barrios
767;GARCIA, JUAN AGUSTIN@PAZ, MARCOS;2016;mañana;3;barrios
767;GARCIA, JUAN AGUSTIN@PAZ, MARCOS;2016;tarde;10;barrios
767;GARCIA, JUAN AGUSTIN@PAZ, MARCOS;2017;mañana;5;barrios
767;GARCIA, JUAN AGUSTIN@PAZ, MARCOS;2017;tarde;14;barrios
767;GARCIA, JUAN AGUSTIN@PAZ, MARCOS;2018;mañana;11;barrios
767;GARCIA, JUAN AGUSTIN@PAZ, MARCOS;2018;tarde;4;barrios
767;GARCIA, JUAN AGUSTIN@PAZ, MARCOS;2019;mañana;15;barrios
767;GARCIA, JUAN AGUSTIN@PAZ, MARCOS;2019;tarde;31;barrios
767;GARCIA, JUAN AGUSTIN@PAZ, MARCOS;2020;mañana;17;barrios
767;GARCIA, JUAN AGUSTIN@PAZ, MARCOS;2020;tarde;15;barrios
767;GARCIA, JUAN AGUSTIN@PAZ, MARCOS;2021;mañana;11;barrios
767;GARCIA, JUAN AGUSTIN@PAZ, MARCOS;2021;tarde;14;barrios
767;GARCIA, JUAN AGUSTIN@PAZ, MARCOS;2022;mañana;14;barrios
767;GARCIA, JUAN AGUSTIN@PAZ, MARCOS;2022;tarde;6;barrios
767;GARCIA, JUAN AGUSTIN@PAZ, MARCOS;2023;mañana;11;barrios
767;GARCIA, JUAN AGUSTIN@PAZ, MARCOS;2023;tarde;7;barrios
768;GONZALEZ, ELPIDIO@JUAREZ, BENITO;2013;mañana;7;barrios
768;GONZALEZ, ELPIDIO@JUAREZ, BENITO;2013;tarde;2;barrios
